name	record_va	marker_va	layout	n_methods	n_slots	typeinfo_va
N14DataCollectSpc15DcTowerHurtItemE	0x6afbaf0	0x6afbb70	B	6	11	0x720a800
N14DataCollectSpc32FEBattleDcPlayerSecurityDataItemE	0x6afbc08	0x6afbc80	A	6	11	0x720a800
N14DataCollectSpc18FEBattleDcItemBaseE	0x6afbd50	0x6afbde0	C	14	16	0x720a800
N14DataCollectSpc37FEBattleDcGlobalWebStrategicPointStatE	0x6afbf80	0x6afc010	C	13	16	0x720a800
N14DataCollectSpc25FEBattleDcGlobalSurrenderE	0x6afc1b0	0x6afc240	C	13	16	0x720a800
N14DataCollectSpc21DcGlobalSurrenderItemE	0x6afc2d0	0x6afc350	B	6	11	0x720a800
N14DataCollectSpc36FEBattleDcPlayerSecurityRealTimeStatE	0x6afc4f0	0x6afc580	C	13	16	0x720a800
N11FrameEngine5Logic19ActorCustomEventMgrE	0x6afc6a0	0x6afc730	C	9	16	0x720a800
N11FrameEngine5Logic19ActorCustomEventMgrE	0x6afc870	0x6afc900	C	15	16	
N11FrameEngine5Logic9SubBattleE	0x6afc958	0x6afc9e8	F	7	13	0x720a890
	0x6afcc70	0x6afcd00	C	13	16	
N11FrameEngine5Logic31LgcMsg_EVENT_CHERRY_GAME_FINISHE	0x6afd0b0	0x6afd140	C	15	16	
N11FrameEngine5Logic20GamePlayComponentMgrE	0x6afd198	0x6afd228	F	7	13	0x720a890
N11FrameEngine5Logic13PixiuStatInfoE	0x6afd510	0x6afd590	B	7	11	0x720a800
N11FrameEngine5Logic12PixiuBetInfoE	0x6afd6c8	0x6afd758	F	12	13	0x720a890
N11FrameEngine5Logic29LgcMsg_EVENT_CHERRY_TEAM_LOSSE	0x6afd960	0x6afd9f0	C	15	16	
N11FrameEngine5Logic10CherryTeamE	0x6afda78	0x6afdb08	F	11	13	0x720a890
N11FrameEngine13DataShellListIPNS_5Logic11FightRecordENS_15DataShellConfig9IsDemDataENS4_10IsSyncDataENS4_12NotSharedPtrEEE	0x6afdb10	0x6afdbb0	E	7	13	0x720a800
N11FrameEngine5Logic11FightRecordE	0x6afdc78	0x6afdd08	F	12	13	0x720a890
N11FrameEngine5Logic11FightRecordE	0x6afddd0	0x6afde60	C	15	16	
N11FrameEngine5Logic16RuinSkillShelvesE	0x6afdeb8	0x6afdf48	F	7	13	0x720a890
N11FrameEngine13DataShellListIPNS_5Logic14RuinSkillGoodsENS_15DataShellConfig10NotDemDataENS4_10IsSyncDataENS4_12NotSharedPtrEEE	0x6afdf80	0x6afe020	E	7	13	0x720a800
N11FrameEngine5Logic14RuinSkillGoodsE	0x6afe0d8	0x6afe168	F	12	13	0x720a890
N11FrameEngine5Logic14RuinSkillGoodsE	0x6afe230	0x6afe2c0	C	15	16	
N11FrameEngine5Logic16RuinEquipShelvesE	0x6afe318	0x6afe3a8	F	7	13	0x720a890
N11FrameEngine5Logic14RuinEquipGoodsE	0x6afe4a8	0x6afe538	F	12	13	0x720a890
N11FrameEngine5Logic14RuinEquipGoodsE	0x6afe610	0x6afe6a0	C	15	16	
N11FrameEngine5Logic11ForgeOptionE	0x6afe6f8	0x6afe788	F	7	13	0x720a890
N11FrameEngine8DataSync16IForgeOptionSyncE	0x6afe890	0x6afe920	C	15	16	
N11FrameEngine5Logic11ForgeOriginE	0x6afe978	0x6afea08	F	7	13	0x720a890
N11FrameEngine8DataSync16IForgeOriginSyncE	0x6afeb10	0x6afeba0	C	15	16	
N11FrameEngine5Logic23GamePlayComponentVarMgrE	0x6afebf8	0x6afec88	F	7	13	0x720a890
	0x6afeef0	0x6afef80	C	14	16	
	0x6aff350	0x6aff3e0	C	14	16	
	0x6aff7b0	0x6aff840	C	14	16	
N11FrameEngine5Logic14CustomEventMgrE	0x6b00a30	0x6b00ac0	C	11	16	0x720a800
	0x6b00fa0	0x6b01030	C	14	16	
N11FrameEngine13DataShellListIPNS_5Logic15MonsterBehaviorENS_15DataShellConfig9IsDemDataENS4_10IsSyncDataENS4_12NotSharedPtrEEE	0x6b01270	0x6b01310	E	7	13	0x720a800
N11FrameEngine13DataShellListIPNS_5Logic13CustomVarBaseENS_15DataShellConfig9IsDemDataENS4_11NotSyncDataENS4_12NotSharedPtrEEE	0x6b01300	0x6b013a0	E	7	13	0x720a800
N11FrameEngine5Logic33BattleTaskHurtWithinSpecifiedTimeE	0x6b01470	0x6b01500	C	10	16	0x720a800
N11FrameEngine5Logic20BattleTaskHurtedInfoE	0x6b01560	0x6b01600	E	7	13	0x720a800
N11FrameEngine5Logic38BattleTaskKillWithSkillInSpecifiedTimeE	0x6b016d0	0x6b01760	C	10	16	0x720a800
N11FrameEngine5Logic22BattleTaskHurtHeroInfoE	0x6b017c0	0x6b01860	E	7	13	0x720a800
N11FrameEngine5Logic22BattleTaskHurtHeroInfoE	0x6b01920	0x6b019b0	C	15	16	
N11FrameEngine5Logic15VirtualSkillMgrE	0x6b01a08	0x6b01a98	F	7	13	0x720a890
N11FrameEngine19DataShellDictionaryIiPNS_5Logic10ActorSkillENS_15DataShellConfig9IsDemDataENS4_10IsSyncDataENS4_12NotSharedPtrEEE	0x6b01af0	0x6b01b80	C	10	16	0x720a800
N11FrameEngine5Logic16StandSectorTableE	0x6b01c18	0x6b01c90	A	7	11	0x720a800
	0x6b02100	0x6b02190	C	14	16	
N11FrameEngine19DataShellDictionaryIiPNS_5Logic23SkillHurtStrengthenUnitENS_15DataShellConfig9IsDemDataENS4_11NotSyncDataENS4_12NotSharedPtrEEE	0x6b023f0	0x6b02480	C	10	16	0x720a800
N11FrameEngine5Logic23SkillHurtStrengthenUnitE	0x6b024f0	0x6b02590	E	9	13	0x720a800
N11FrameEngine13DataShellListIPNS_5Logic26SkillHurtStrengthenUnitRefENS_15DataShellConfig9IsDemDataENS4_11NotSyncDataENS4_12NotSharedPtrEEE	0x6b02580	0x6b02620	E	7	13	0x720a800
N11FrameEngine5Logic26SkillHurtStrengthenUnitRefE	0x6b02640	0x6b026d0	C	11	16	0x720a800
	0x6b02b50	0x6b02be0	C	14	16	
N11FrameEngine5Logic14BattleTaskBaseE	0x6b02fa0	0x6b03030	C	10	16	0x720a800
N11FrameEngine5Logic17BuffLateUpdateMgrE	0x6b030c8	0x6b03140	A	7	11	0x720a800
N11FrameEngine5Logic16C4SkinStatueInfoE	0x6b031a0	0x6b03240	E	8	13	0x720a800
	0x6b03640	0x6b036d0	C	14	16	
N3RVO5AgentE	0x6b03940	0x6b039c0	B	7	11	0x720a800
N3RVO9SimulatorE	0x6b03a58	0x6b03ad0	A	7	11	0x720a800
N3RVO9SimulatorE	0x6b03c00	0x6b03c90	C	15	16	
N11FrameEngine5Logic17BattleDisguiseMgrE	0x6b03ce8	0x6b03d78	F	7	13	0x720a890
N11FrameEngine5Logic18BattleDisguiseNodeE	0x6b03e88	0x6b03f18	F	12	13	0x720a890
	0x6b045b0	0x6b04640	C	14	16	
N11FrameEngine5Logic17HeroKilledSumDataE	0x6b04a08	0x6b04a98	F	12	13	0x720a890
N11FrameEngine19DataShellDictionaryImPNS_5Logic14KillAssistInfoENS_15DataShellConfig10NotDemDataENS4_10IsSyncDataENS4_12NotSharedPtrEEE	0x6b04ac0	0x6b04b50	C	10	16	0x720a800
N11FrameEngine5Logic18KillAssistSnapshotE	0x6b04bb0	0x6b04c50	E	8	13	0x720a800
N11FrameEngine5Logic14AssistSnapshotE	0x6b04c40	0x6b04ce0	E	8	13	0x720a800
N14DataCollectSpc22FEBattleDcGlobalSignalE	0x6b04e10	0x6b04ea0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd14TutorialCmdMgrE	0x6b05000	0x6b05090	C	10	16	0x720a800
N11FrameEngine6Common2AI10AiHookArgsE	0x6b050f0	0x6b05190	E	7	13	0x720a800
N11FrameEngine5Logic26LgcMsg_SKILL_LEVEL_UPGRADEE	0x6b053a0	0x6b05430	C	15	16	
N11FrameEngine4Data3Cmd17GMLgcCmdProcessorE	0x6b05498	0x6b05528	F	8	13	0x720a890
N11FrameEngine4Data3Cmd26GMLgcVariableGlobalContextE	0x6b05560	0x6b05600	E	8	13	0x720a800
N11FrameEngine4Data3Cmd21GmLgcCommonActionUtilE	0x6b056a0	0x6b05730	C	9	16	0x720a800
N11FrameEngine4Data3Cmd20GMLgcVariableContextE	0x6b05860	0x6b058e0	B	7	11	0x720a800
N11FrameEngine4Data3Cmd20GmLgcSceneActionUtilE	0x6b08340	0x6b083d0	C	9	16	0x720a800
N11FrameEngine4Data3Cmd15GmLgcActionUtilE	0x6b08460	0x6b084f0	C	11	16	0x720a800
N11FrameEngine4Data3Cmd21GmLgcCameraActionUtilE	0x6b08750	0x6b087e0	C	9	16	0x720a800
N11FrameEngine4Data3Cmd18GmLgcCmdModifyAttrE	0x6b08980	0x6b08a10	C	13	16	0x720a800
N11FrameEngine4Data3Cmd26GmLgcCmdSwitchAutoIncMoneyE	0x6b08bb0	0x6b08c40	C	13	16	0x720a800
N11FrameEngine4Data3Cmd31GmLgcCmdSwitchWorkFlowProfilierE	0x6b08de0	0x6b08e70	C	13	16	0x720a800
N11FrameEngine4Data3Cmd23GmLgcCmdSwitchCloseRuneE	0x6b09010	0x6b090a0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd31GmSwitchCmdTargetSelectionDebugE	0x6b09240	0x6b092d0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd21GmLgcCmdSwitchSkillCDE	0x6b09470	0x6b09500	C	13	16	0x720a800
N11FrameEngine4Data3Cmd27GmLgcCmdSwitchAutoNrmAttackE	0x6b096a0	0x6b09730	C	13	16	0x720a800
N11FrameEngine4Data3Cmd23GmLgcCmdSwitchAIManagedE	0x6b098d0	0x6b09960	C	13	16	0x720a800
N11FrameEngine4Data3Cmd29GmLgcCmdSwitchRefreshBuildingE	0x6b09b00	0x6b09b90	C	13	16	0x720a800
N11FrameEngine4Data3Cmd22GmLgcCmdSwitchBuffTimeE	0x6b09d30	0x6b09dc0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd24GmLgcCmdExcuteWeTestCodeE	0x6b09f60	0x6b09ff0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd25GmLgcCmdSwitchSyncAiLevelE	0x6b0a190	0x6b0a220	C	13	16	0x720a800
N11FrameEngine9Interface32FEEventMsgGMLgcSwitchShowAiLevelE	0x6b0a3e0	0x6b0a470	C	10	16	0x720a800
N11FrameEngine4Data3Cmd17GmLgcCmdSwitchSDFE	0x6b0a610	0x6b0a6a0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd26GmLgcCmdSwitchSkillConsumeE	0x6b0a840	0x6b0a8d0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd25GmLgcCmdSwitchBehaviorFSME	0x6b0aa70	0x6b0ab00	C	13	16	0x720a800
N11FrameEngine4Data3Cmd17GmLgcCmdSwitchFowE	0x6b0aca0	0x6b0ad30	C	13	16	0x720a800
N11FrameEngine4Data3Cmd20GmLgcCmdActionAddPetE	0x6b0aed0	0x6b0af60	C	13	16	0x720a800
N11FrameEngine4Data3Cmd30GmLgcCmdActionPerformanceDebugE	0x6b0b100	0x6b0b190	C	13	16	0x720a800
N11FrameEngine4Data3Cmd38GmLgcCmdActionJumpToSpecifiedCherryMapE	0x6b0b330	0x6b0b3c0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd24GmLgcCmdAIAllHeroRecoverE	0x6b0b560	0x6b0b5f0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd25GmLgcCmdActionModBuffTimeE	0x6b0b790	0x6b0b820	C	13	16	0x720a800
N11FrameEngine4Data3Cmd31GmLgcCmdActionAddTeamHeroWithAIE	0x6b0b9c0	0x6b0ba50	C	13	16	0x720a800
N11FrameEngine4Data3Cmd33GmLgcCmdActionArmorAntiMgcHundredE	0x6b0bd10	0x6b0bda0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd27GmLgcCmdActionHeroBornDebugE	0x6b0bf40	0x6b0bfd0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd26GmLgcCmdActionSkipCurRoundE	0x6b0c170	0x6b0c200	C	13	16	0x720a800
N11FrameEngine6Common17SharedCustomEventE	0x6b0c260	0x6b0c300	E	8	13	0x720a800
N11FrameEngine4Data3Cmd26GmLgcCmdActionAddEnemyHeroE	0x6b0c430	0x6b0c4c0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd25GmLgcCmdActionAddTeamHeroE	0x6b0c660	0x6b0c6f0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd24GmLgcCmdActionModFBParamE	0x6b0c890	0x6b0c920	C	13	16	0x720a800
N11FrameEngine4Data3Cmd32GmLgcCmdActionAddEnemyHeroWithAIE	0x6b0cac0	0x6b0cb50	C	13	16	0x720a800
N11FrameEngine4Data3Cmd26GmLgcCmdActionAllAILevelUpE	0x6b0ccf0	0x6b0cd80	C	13	16	0x720a800
N11FrameEngine4Data3Cmd30GmLgcCmdActionIgnoreFEMemLimitE	0x6b0cf20	0x6b0cfb0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd29GmLgcCmdActionAddSpecTeamHeroE	0x6b0d150	0x6b0d1e0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd30GmLgcCmdActionArmorAntiMgcZeroE	0x6b0d380	0x6b0d410	C	13	16	0x720a800
N11FrameEngine4Data3Cmd33GmLgcCmdActionReplaceRecallEffectE	0x6b0d5b0	0x6b0d640	C	13	16	0x720a800
N11FrameEngine4Data3Cmd30GmLgcCmdActionChangeResultDataE	0x6b0d880	0x6b0d910	C	13	16	0x720a800
N11FrameEngine4Data3Cmd29GmLgcCmdActionSetHexarunePoolE	0x6b0dab0	0x6b0db40	C	13	16	0x720a800
N11FrameEngine4Data3Cmd22GmLgcCmdActionAddMoneyE	0x6b0dce0	0x6b0dd70	C	13	16	0x720a800
N11FrameEngine4Data3Cmd34GmLgcCmdActionSwitchCurrentElementE	0x6b0df10	0x6b0dfa0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd34GmLgcCmdActionAllEnemyCombatMarkerE	0x6b0e1e0	0x6b0e270	C	13	16	0x720a800
N11FrameEngine4Data3Cmd24GmLgcCmdActionCommonAIGME	0x6b0e410	0x6b0e4a0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd29GmLgcCmdActionAISaveHeroStackE	0x6b0e640	0x6b0e6d0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd27GmLgcCmdActionLuaCommandExcE	0x6b0e870	0x6b0e900	C	13	16	0x720a800
N11FrameEngine4Data3Cmd23GmLgcCmdActionClearBuffE	0x6b0eaa0	0x6b0eb30	C	13	16	0x720a800
N11FrameEngine4Data3Cmd23GmActionCmdLgcFlowEventE	0x6b0ecd0	0x6b0ed60	C	13	16	0x720a800
N11FrameEngine4Data3Cmd29GmLgcCmdActionModifyHeroModelE	0x6b0efa0	0x6b0f030	C	13	16	0x720a800
N11FrameEngine4Data3Cmd24GmLgcCmdActionSetHeroPosE	0x6b0f1d0	0x6b0f260	C	13	16	0x720a800
N11FrameEngine4Data3Cmd27GmLgcCmdActionClearNSecBuffE	0x6b0f400	0x6b0f490	C	13	16	0x720a800
N11FrameEngine4Data3Cmd29GmLgcCmdActionAddBuffToTargetE	0x6b0f630	0x6b0f6c0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd33GmLgcCmdActionAllAllyCombatMarkerE	0x6b0f860	0x6b0f8f0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd23GmLgcCmdActionSelectNPCE	0x6b0fa90	0x6b0fb20	C	13	16	0x720a800
N11FrameEngine4Data3Cmd28GmLgcCmdActionActorApplyBuffE	0x6b0fcc0	0x6b0fd50	C	13	16	0x720a800
N11FrameEngine4Data3Cmd25GmLgcCmdAllAIHeroMaxLevelE	0x6b0fef0	0x6b0ff80	C	13	16	0x720a800
N11FrameEngine4Data3Cmd33GmLgcCmdActionBattleCountDownTimeE	0x6b10120	0x6b101b0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd28GmLgcCmdActionClearEquipmentE	0x6b10350	0x6b103e0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd20GmLgcCmdActionEasyGME	0x6b10580	0x6b10610	C	13	16	0x720a800
N11FrameEngine4Data3Cmd27GmActionCmdLgcModTowerParamE	0x6b10850	0x6b108e0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd21GmLgcCmdActionAddBuffE	0x6b10a80	0x6b10b10	C	13	16	0x720a800
N11FrameEngine4Data3Cmd31GMActionCmdLgcAdjustGlobalValueE	0x6b10cb0	0x6b10d40	C	13	16	0x720a800
N11FrameEngine4Data3Cmd24GmLgcCmdActionRemoveGainE	0x6b10ee0	0x6b10f70	C	13	16	0x720a800
N11FrameEngine4Data3Cmd33GmLgcCmdActionAllEnemySightMarkerE	0x6b11110	0x6b111a0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd29GmLgcCmdActionKillSummonActorE	0x6b11340	0x6b113d0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd27GmLgcCmdActionAllAIAddMoneyE	0x6b11570	0x6b11600	C	13	16	0x720a800
N11FrameEngine4Data3Cmd39GmLgcCmdActionShortenTheTimeToSurrenderE	0x6b117a0	0x6b11830	C	13	16	0x720a800
N11FrameEngine4Data3Cmd23GmLgcCmdActionForceKillE	0x6b119d0	0x6b11a60	C	13	16	0x720a800
N11FrameEngine4Data3Cmd28GmLgcCmdActionCommonSetValueE	0x6b11c00	0x6b11c90	C	13	16	0x720a800
N11FrameEngine4Data3Cmd26GmLgcCmdActionModBuffStackE	0x6b11e30	0x6b11ec0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd26GmLgcCmdActionAddEquipmentE	0x6b12060	0x6b120f0	C	13	16	0x720a800
N11FrameEngine4Data3Cmd11CmdValueMgrE	0x6b12188	0x6b12200	A	7	11	0x720a800
N11FrameEngine4Data3Cmd12CmdDumpQueueE	0x6b12260	0x6b12300	E	7	13	0x720a800
N11FrameEngine4Data3Cmd6CmdMgrE	0x6b12340	0x6b123d0	C	10	16	0x720a800
N11FrameEngine5Logic37LgcMsg_EVENT_CMD_RESPONSE_INTERACTIONE	0x6b129f0	0x6b12a80	C	10	16	0x720a800
N11FrameEngine11DataCmdRootE	0x6b13448	0x6b134c0	A	6	11	0x720a800
	0x6b13930	0x6b139c0	C	14	16	
N11FrameEngine5Logic15BattleEventNodeE	0x6b13c30	0x6b13cc0	C	11	16	0x720a800
	0x6b14060	0x6b140f0	C	14	16	
	0x6b14560	0x6b145f0	C	13	16	
	0x6b14ba0	0x6b14c30	C	14	16	
N11FrameEngine5Logic18MultiSkillHurtInfoE	0x6b14e70	0x6b14f10	E	8	13	0x720a800
N11FrameEngine5Logic19MultiSkillGroupInfoE	0x6b14f00	0x6b14fa0	E	8	13	0x720a800
N11FrameEngine5Logic22MultiSkillObjCacheInfoE	0x6b14f90	0x6b15030	E	8	13	0x720a800
N11FrameEngine5Logic26MultiSkillHurtInfoSkillRefE	0x6b15020	0x6b150c0	E	8	13	0x720a800
N11FrameEngine5Logic26MultiSkillHurtInfoSkillRefE	0x6b15180	0x6b15210	C	15	16	
N11FrameEngine5Logic14KillAssistInfoE	0x6b15268	0x6b152f8	F	7	13	0x720a890
N11FrameEngine19DataShellDictionaryIiPNS_5Logic13SkillHurtInfoENS_15DataShellConfig9IsDemDataENS4_10IsSyncDataENS4_12NotSharedPtrEEE	0x6b15350	0x6b153e0	C	10	16	0x720a800
N11FrameEngine5Logic25BattleTaskKillBuffOnEnemyE	0x6b15520	0x6b155b0	C	10	16	0x720a800
	0x6b15a20	0x6b15ab0	C	14	16	
N11FrameEngine13DataShellListIPNS_5Logic19EquipStatSellBackUpENS_15DataShellConfig9IsDemDataENS4_11NotSyncDataENS4_12NotSharedPtrEEE	0x6b15cf0	0x6b15d90	E	7	13	0x720a800
N11FrameEngine13DataShellListIPNS_5Logic23EquipStatTransferRecordENS_15DataShellConfig9IsDemDataENS4_11NotSyncDataENS4_12NotSharedPtrEEE	0x6b15d80	0x6b15e20	E	7	13	0x720a800
N11FrameEngine13DataShellListIPNS_5Logic13EquipStatDataENS_15DataShellConfig9IsDemDataENS4_10IsSyncDataENS4_12NotSharedPtrEEE	0x6b15e10	0x6b15eb0	E	7	13	0x720a800
N11FrameEngine19DataShellDictionaryIiPNS_5Logic18PriceModifiedEquipENS_15DataShellConfig9IsDemDataENS4_10IsSyncDataENS4_12NotSharedPtrEEE	0x6b15ec0	0x6b15f50	C	10	16	0x720a800
N11FrameEngine13DataShellListIPNS_5Logic15EquipPurchaseCDENS_15DataShellConfig9IsDemDataENS4_10IsSyncDataENS4_12NotSharedPtrEEE	0x6b15fb0	0x6b16050	E	7	13	0x720a800
N11FrameEngine13DataShellListIPNS_5Logic12EquipBoxDataENS_15DataShellConfig9IsDemDataENS4_10IsSyncDataENS4_12NotSharedPtrEEE	0x6b16040	0x6b160e0	E	7	13	0x720a800
N11FrameEngine19DataShellDictionaryIiPNS_5Logic26DynamicBattleEquipAttrListENS_15DataShellConfig9IsDemDataENS4_10IsSyncDataENS4_12NotSharedPtrEEE	0x6b160f0	0x6b16180	C	10	16	0x720a800
N11FrameEngine13DataShellListIPNS_5Logic9EquipSlotENS_15DataShellConfig9IsDemDataENS4_10IsSyncDataENS4_12NotSharedPtrEEE	0x6b161e0	0x6b16280	E	7	13	0x720a800
N11FrameEngine5Logic9EquipSlotE	0x6b16658	0x6b166e8	F	12	13	0x720a890
N11FrameEngine5Logic15EquipPurchaseCDE	0x6b167c8	0x6b16858	F	12	13	0x720a890
N11FrameEngine5Logic12EquipBoxDataE	0x6b16938	0x6b169c8	F	12	13	0x720a890
N11FrameEngine5Logic18PriceModifiedEquipE	0x6b16aa8	0x6b16b38	F	12	13	0x720a890
N11FrameEngine5Logic13EquipStatDataE	0x6b16c18	0x6b16ca8	F	12	13	0x720a890
N11FrameEngine5Logic23EquipStatTransferRecordE	0x6b16cc0	0x6b16d60	E	9	13	0x720a800
N11FrameEngine5Logic19EquipStatSellBackUpE	0x6b16d60	0x6b16e00	E	9	13	0x720a800
N11FrameEngine6Common14SkillCastParamE	0x6b16df0	0x6b16e90	E	8	13	0x720a800
N11FrameEngine6Common14ActivitiesNodeE	0x6b16f10	0x6b16fb0	E	7	13	0x720a800
N11FrameEngine6Common24WorkFlowSerializedObjectE	0x6b17270	0x6b17310	E	6	13	0x720a800
N11FrameEngine6Common19ActivitiesResObjectE	0x6b172a0	0x6b17330	C	10	16	0x720a800
N11FrameEngine6Common18AFKConfigResObjectE	0x6b17400	0x6b174a0	E	7	13	0x720a800
N11FrameEngine6Common15AICherryCtrlCfgE	0x6b17520	0x6b175c0	E	7	13	0x720a800
N11FrameEngine6Common9AICtrlCfgE	0x6b17640	0x6b176e0	E	7	13	0x720a800
N11FrameEngine6Common29AIDataCollectInGroupResObjectE	0x6b17760	0x6b17800	E	7	13	0x720a800
N11FrameEngine6Common14AIEffectConfigE	0x6b177f0	0x6b17890	E	7	13	0x720a800
N11FrameEngine6Common24AIGlobalSettingResObjectE	0x6b179b0	0x6b17a40	C	8	16	0x720a800
N11FrameEngine6Common25IdleAIRankWeightResObjectE	0x6b17aa0	0x6b17b40	E	7	13	0x720a800
N11FrameEngine6Common17AIHeroOrientationE	0x6b17b30	0x6b17bd0	E	7	13	0x720a800
N11FrameEngine6Common24AISkillDamageTriggerTimeE	0x6b17c50	0x6b17cf0	E	7	13	0x720a800
N11FrameEngine6Common16AISkillLabelConfE	0x6b17e00	0x6b17ea0	E	7	13	0x720a800
N11FrameEngine6Common15AISkillLearnSeqE	0x6b17f20	0x6b17fc0	E	7	13	0x720a800
N11FrameEngine6Common16AISkillToMonsterE	0x6b18040	0x6b180e0	E	7	13	0x720a800
N11FrameEngine6Common11AssetObjectE	0x6b18160	0x6b18200	E	7	13	0x720a800
N11FrameEngine6Common13AttrValueItemE	0x6b183a0	0x6b18440	E	7	13	0x720a800
N11FrameEngine6Common21BaseChampionResObjectE	0x6b185f0	0x6b18680	C	8	16	0x720a800
N11FrameEngine6Common24BattleEventConditionInfoE	0x6b18e30	0x6b18ed0	E	7	13	0x720a800
N11FrameEngine6Common20BattleEventResObjectE	0x6b18ff0	0x6b19080	C	8	16	0x720a800
N11FrameEngine6Common15FlowAssetObjectE	0x6b190e0	0x6b19180	E	8	13	0x720a800
N11FrameEngine6Common28BattleGlobalSettingResObjectE	0x6b192a0	0x6b19330	C	8	16	0x720a800
N11FrameEngine6Common18WardSkillResObjectE	0x6b19430	0x6b194c0	C	8	16	0x720a800
N11FrameEngine6Common28BattleNegativeEventResObjectE	0x6b19640	0x6b196e0	E	7	13	0x720a800
N11FrameEngine6Common28BattleScoringDataCollectInfoE	0x6b196d0	0x6b19770	E	7	13	0x720a800
N11FrameEngine6Common27BattleSpecialEventResObjectE	0x6b19910	0x6b199b0	E	7	13	0x720a800
N11FrameEngine6Common20BehaviorRelationUnitE	0x6b19a30	0x6b19ad0	E	7	13	0x720a800
N11FrameEngine6Common11BestPartnerE	0x6b19ac0	0x6b19b60	E	8	13	0x720a800
N11FrameEngine6Common19BuffLayerReportInfoE	0x6b19c70	0x6b19d10	E	7	13	0x720a800
N11FrameEngine6Common13BuffLevelDataE	0x6b19d00	0x6b19da0	E	7	13	0x720a800
N11FrameEngine6Common16BuffRelationUnitE	0x6b19e20	0x6b19ec0	E	8	13	0x720a800
N11FrameEngine6Common13BuffResObjectE	0x6b19f50	0x6b19fe0	C	8	16	0x720a800
N11FrameEngine6Common12BuffTipsInfoE	0x6b1a070	0x6b1a0f0	B	6	11	0x720a800
N11FrameEngine6Common19ChampionAssetObjectE	0x6b1a318	0x6b1a3a8	F	12	13	0x720a890
N11FrameEngine6Common21ChampionCareerTagItemE	0x6b1a3b0	0x6b1a450	E	7	13	0x720a800
N11FrameEngine6Common18ChampionDeckWeightE	0x6b1a4d0	0x6b1a570	E	7	13	0x720a800
N11FrameEngine6Common19SkinSkillGemAddInfoE	0x6b1a680	0x6b1a720	E	7	13	0x720a800
N11FrameEngine6Common17ChampionResObjectE	0x6b1a820	0x6b1a8b0	C	9	16	0x720a800
N11FrameEngine6Common30ChampionSpellBookCareerTagItemE	0x6b1a910	0x6b1a9b0	E	7	13	0x720a800
N11FrameEngine6Common15ChampionTagItemE	0x6b1aa30	0x6b1aad0	E	7	13	0x720a800
N11FrameEngine6Common14ChampionWeightE	0x6b1ab50	0x6b1abf0	E	7	13	0x720a800
N11FrameEngine6Common17ChangeModelConfigE	0x6b1abe0	0x6b1ac80	E	7	13	0x720a800
N11FrameEngine6Common17CherryAwardConfigE	0x6b1ad90	0x6b1ae30	E	7	13	0x720a800
N11FrameEngine6Common22CherryAwardGroupConfigE	0x6b1ae20	0x6b1aec0	E	7	13	0x720a800
N11FrameEngine6Common19CherryConfigResInfoE	0x6b1af40	0x6b1afe0	E	7	13	0x720a800
N11FrameEngine6Common14CherryGainConfE	0x6b1b060	0x6b1b100	E	7	13	0x720a800
N11FrameEngine6Common15CherryRoundDataE	0x6b1b210	0x6b1b2b0	E	7	13	0x720a800
N11FrameEngine6Common17CommonAssetObjectE	0x6b1b3c0	0x6b1b460	E	8	13	0x720a800
N11FrameEngine6Common24ControlPatternParamsDataE	0x6b1b570	0x6b1b610	E	7	13	0x720a800
N11FrameEngine6Common11CustomEventE	0x6b1b720	0x6b1b7c0	E	8	13	0x720a800
N11FrameEngine6Common14CustomVariableE	0x6b1b7b0	0x6b1b850	E	7	13	0x720a800
N11FrameEngine6Common24DecorationSkillResObjectE	0x6b1b8e0	0x6b1b970	C	8	16	0x720a800
N11FrameEngine6Common20DoomDifficultyConfigE	0x6b1b9d0	0x6b1ba70	E	7	13	0x720a800
